OA Code,Ward Name,LA Name,Region Name,QS611EW0004,QS611EW0001 (base),OA Percentage
E00051099,West Bromwich Central,Sandwell,West Midlands,21,78,26.9200,
E00050798,Rowley,Sandwell,West Midlands,29,93,31.1800,
E00050441,Great Barr with Yew Tree,Sandwell,West Midlands,22,69,31.8800,
E00050257,Blackheath,Sandwell,West Midlands,25,76,32.8900,
E00050995,Wednesbury North,Sandwell,West Midlands,26,118,22.0300,
E00050914,Tipton Green,Sandwell,West Midlands,34,130,26.1500,
E00050328,Charlemont with Grove Vale,Sandwell,West Midlands,21,119,17.6500,
E00051063,Wednesbury South,Sandwell,West Midlands,23,92,25.0000,
E00050719,Old Warley,Sandwell,West Midlands,20,95,21.0500,
E00050706,Old Warley,Sandwell,West Midlands,32,99,32.3200,
E00050787,Blackheath,Sandwell,West Midlands,25,86,29.0700,
E00050996,Wednesbury North,Sandwell,West Midlands,32,108,29.6300,
E00050200,Abbey,Sandwell,West Midlands,14,98,14.2900,
E00050281,Bristnall,Sandwell,West Midlands,21,94,22.3400,
E00050598,Bristnall,Sandwell,West Midlands,27,85,31.7600,
E00050834,St Pauls,Sandwell,West Midlands,25,156,16.0300,
E00050799,Rowley,Sandwell,West Midlands,15,65,23.0800,
E00050938,Oldbury,Sandwell,West Midlands,33,111,29.7300,
E00050459,Great Barr with Yew Tree,Sandwell,West Midlands,31,125,24.8000,
E00050718,Old Warley,Sandwell,West Midlands,19,68,27.9400,
E00050917,Tipton Green,Sandwell,West Midlands,23,84,27.3800,
E00172199,St Michael's,Coventry,West Midlands,13,90,14.4400,
E00051018,Friar Park,Sandwell,West Midlands,14,71,19.7200,
E00050501,Great Bridge,Sandwell,West Midlands,37,153,24.1800,
E00050415,Friar Park,Sandwell,West Midlands,22,81,27.1600,
E00050264,Langley,Sandwell,West Midlands,30,128,23.4400,
E00050953,Tipton Green,Sandwell,West Midlands,34,98,34.6900,
E00050727,Old Warley,Sandwell,West Midlands,18,91,19.7800,
E00050454,Great Barr with Yew Tree,Sandwell,West Midlands,23,120,19.1700,
E00051108,West Bromwich Central,Sandwell,West Midlands,32,112,28.5700,
E00051076,West Bromwich Central,Sandwell,West Midlands,21,89,23.6000,
E00050641,Newton,Sandwell,West Midlands,15,60,25.0000,
E00049478,Castle and Priory,Dudley,West Midlands,18,89,20.2200,
E00050259,Blackheath,Sandwell,West Midlands,24,84,28.5700,
E00050563,Hateley Heath,Sandwell,West Midlands,32,100,32.0000,
E00050190,Abbey,Sandwell,West Midlands,23,87,26.4400,
E00050978,Tividale,Sandwell,West Midlands,18,80,22.5000,
E00050332,Charlemont with Grove Vale,Sandwell,West Midlands,34,124,27.4200,
E00050806,Rowley,Sandwell,West Midlands,17,56,30.3600,
E00050828,St Pauls,Sandwell,West Midlands,16,125,12.8000,
E00050519,Greets Green and Lyng,Sandwell,West Midlands,24,94,25.5300,
E00050887,Soho and Victoria,Sandwell,West Midlands,24,115,20.8700,
E00051075,West Bromwich Central,Sandwell,West Midlands,23,109,21.1000,
E00051069,Wednesbury South,Sandwell,West Midlands,33,76,43.4200,
E00051074,West Bromwich Central,Sandwell,West Midlands,24,74,32.4300,
E00158251,Water Orton,North Warwickshire,West Midlands,22,86,25.5800,
E00048809,Sherbourne,Coventry,West Midlands,33,165,20.0000,
E00048248,Bablake,Coventry,West Midlands,20,71,28.1700,
E00048819,Sherbourne,Coventry,West Midlands,21,93,22.5800,
E00048898,Upper Stoke,Coventry,West Midlands,28,116,24.1400,
E00048888,Upper Stoke,Coventry,West Midlands,20,106,18.8700,
E00048885,Upper Stoke,Coventry,West Midlands,24,127,18.9000,
E00048450,Foleshill,Coventry,West Midlands,32,112,28.5700,
E00049073,Woodlands,Coventry,West Midlands,31,141,21.9900,
E00048804,Sherbourne,Coventry,West Midlands,17,78,21.7900,
E00049154,Henley,Coventry,West Midlands,27,102,26.4700,
E00048407,Earlsdon,Coventry,West Midlands,13,112,11.6100,
E00048721,Radford,Coventry,West Midlands,21,133,15.7900,
E00048486,Henley,Coventry,West Midlands,8,77,10.3900,
E00050142,Wordsley,Dudley,West Midlands,31,81,38.2700,
E00049823,Norton,Dudley,West Midlands,29,100,29.0000,
E00049505,St James's,Dudley,West Midlands,21,75,28.0000,
E00049710,Kingswinford South,Dudley,West Midlands,23,102,22.5500,
E00049791,"Netherton, Woodside and St Andrews",Dudley,West Midlands,21,67,31.3400,
E00050117,Wollaston and Stourbridge Town,Dudley,West Midlands,21,78,26.9200,
E00049584,Halesowen South,Dudley,West Midlands,18,102,17.6500,
E00049946,"Netherton, Woodside and St Andrews",Dudley,West Midlands,37,83,44.5800,
E00050127,Wollaston and Stourbridge Town,Dudley,West Midlands,13,74,17.5700,
E00049751,Cradley and Wollescote,Dudley,West Midlands,38,103,36.8900,
E00049476,Upper Gornal and Woodsetton,Dudley,West Midlands,21,81,25.9300,
E00049640,Hayley Green and Cradley South,Dudley,West Midlands,12,57,21.0500,
E00049533,Gornal,Dudley,West Midlands,24,82,29.2700,
E00049263,Belle Vale,Dudley,West Midlands,22,89,24.7200,
E00049348,Brockmoor and Pensnett,Dudley,West Midlands,29,94,30.8500,
E00049857,Pedmore and Stourbridge East,Dudley,West Midlands,9,83,10.8400,
E00049357,Brockmoor and Pensnett,Dudley,West Midlands,32,120,26.6700,
E00049191,Lye and Stourbridge North,Dudley,West Midlands,24,100,24.0000,
E00050057,Upper Gornal and Woodsetton,Dudley,West Midlands,23,86,26.7400,
E00050015,St Thomas's,Dudley,West Midlands,18,97,18.5600,
E00049235,Amblecote,Dudley,West Midlands,24,85,28.2400,
E00049659,Kingswinford North and Wall Heath,Dudley,West Midlands,16,76,21.0500,
E00050094,Gornal,Dudley,West Midlands,24,72,33.3300,
E00049876,Pedmore and Stourbridge East,Dudley,West Midlands,25,99,25.2500,
E00049449,Upper Gornal and Woodsetton,Dudley,West Midlands,24,93,25.8100,
E00049891,Cradley and Wollescote,Dudley,West Midlands,34,113,30.0900,
E00050141,Wordsley,Dudley,West Midlands,25,80,31.2500,
E00049953,"Netherton, Woodside and St Andrews",Dudley,West Midlands,31,100,31.0000,
E00049878,Pedmore and Stourbridge East,Dudley,West Midlands,22,84,26.1900,
E00049810,Norton,Dudley,West Midlands,28,104,26.9200,
E00049507,Gornal,Dudley,West Midlands,23,86,26.7400,
E00049809,Norton,Dudley,West Midlands,32,91,35.1600,
E00049888,Cradley and Wollescote,Dudley,West Midlands,19,79,24.0500,
E00049586,Halesowen South,Dudley,West Midlands,13,78,16.6700,
E00049653,Kingswinford North and Wall Heath,Dudley,West Midlands,10,54,18.5200,
E00050166,Wordsley,Dudley,West Midlands,26,91,28.5700,
E00049325,Brockmoor and Pensnett,Dudley,West Midlands,27,98,27.5500,
E00049893,Cradley and Wollescote,Dudley,West Midlands,26,92,28.2600,
E00049227,Amblecote,Dudley,West Midlands,29,116,25.0000,
E00049685,Kingswinford North and Wall Heath,Dudley,West Midlands,13,49,26.5300,
E00168302,Poplar,Nuneaton and Bedworth,West Midlands,10,41,24.3900,
E00158138,Coleshill South,North Warwickshire,West Midlands,12,80,15.0000,
E00049604,Halesowen South,Dudley,West Midlands,14,78,17.9500,
E00158099,Atherstone South and Mancetter,North Warwickshire,West Midlands,14,84,16.6700,
E00158177,Fillongley,North Warwickshire,West Midlands,22,89,24.7200,
E00158094,Atherstone North,North Warwickshire,West Midlands,18,97,18.5600,
E00049812,Norton,Dudley,West Midlands,9,76,11.8400,
E00158146,Curdworth,North Warwickshire,West Midlands,15,70,21.4300,
E00158142,Coleshill South,North Warwickshire,West Midlands,13,71,18.3100,
E00158203,Hurley and Wood End,North Warwickshire,West Midlands,27,89,30.3400,
E00158200,Hurley and Wood End,North Warwickshire,West Midlands,29,96,30.2100,
E00158084,Atherstone North,North Warwickshire,West Midlands,33,101,32.6700,
E00158214,Kingsbury,North Warwickshire,West Midlands,22,101,21.7800,
E00158062,Arley and Whitacre,North Warwickshire,West Midlands,24,83,28.9200,
E00158153,Curdworth,North Warwickshire,West Midlands,18,73,24.6600,
E00158058,Arley and Whitacre,North Warwickshire,West Midlands,20,70,28.5700,
E00158051,Arley and Whitacre,North Warwickshire,West Midlands,42,136,30.8800,
E00158059,Arley and Whitacre,North Warwickshire,West Midlands,11,91,12.0900,
E00158055,Arley and Whitacre,North Warwickshire,West Midlands,31,102,30.3900,
E00158079,Atherstone Central,North Warwickshire,West Midlands,32,167,19.1600,
E00158081,Atherstone Central,North Warwickshire,West Midlands,17,76,22.3700,
E00050640,Newton,Sandwell,West Midlands,15,70,21.4300,
E00050909,Tipton Green,Sandwell,West Midlands,17,80,21.2500,
E00158120,Baddesley and Grendon,North Warwickshire,West Midlands,35,93,37.6300,
E00052230,Palfrey,Walsall,West Midlands,17,110,15.4500,
E00158173,Fillongley,North Warwickshire,West Midlands,23,86,26.7400,
E00052218,Paddock,Walsall,West Midlands,20,110,18.1800,
E00049864,Pedmore and Stourbridge East,Dudley,West Midlands,3,89,3.3700,
E00049674,Kingswinford North and Wall Heath,Dudley,West Midlands,19,68,27.9400,
E00049662,Kingswinford North and Wall Heath,Dudley,West Midlands,17,65,26.1500,
E00049920,Cradley and Wollescote,Dudley,West Midlands,20,86,23.2600,
E00050016,St Thomas's,Dudley,West Midlands,22,99,22.2200,
E00158254,Water Orton,North Warwickshire,West Midlands,20,90,22.2200,
E00050097,Wollaston and Stourbridge Town,Dudley,West Midlands,25,92,27.1700,
E00049366,Castle and Priory,Dudley,West Midlands,34,101,33.6600,
E00049517,Upper Gornal and Woodsetton,Dudley,West Midlands,20,105,19.0500,
E00049596,Halesowen South,Dudley,West Midlands,9,75,12.0000,
E00049185,Amblecote,Dudley,West Midlands,35,96,36.4600,
E00049890,Belle Vale,Dudley,West Midlands,45,169,26.6300,
E00049835,Norton,Dudley,West Midlands,11,65,16.9200,
E00049597,Halesowen South,Dudley,West Midlands,19,83,22.8900,
E00049811,Norton,Dudley,West Midlands,26,105,24.7600,
E00050151,Amblecote,Dudley,West Midlands,22,114,19.3000,
E00049353,Brierley Hill,Dudley,West Midlands,30,98,30.6100,
E00049723,Kingswinford South,Dudley,West Midlands,21,81,25.9300,
E00049516,Gornal,Dudley,West Midlands,15,78,19.2300,
E00049845,Pedmore and Stourbridge East,Dudley,West Midlands,14,71,19.7200,
E00049765,Lye and Stourbridge North,Dudley,West Midlands,19,88,21.5900,
E00049331,Brockmoor and Pensnett,Dudley,West Midlands,35,98,35.7100,
E00049395,Castle and Priory,Dudley,West Midlands,25,102,24.5100,
E00049314,Brierley Hill,Dudley,West Midlands,36,99,36.3600,
E00049646,Hayley Green and Cradley South,Dudley,West Midlands,11,71,15.4900,
E00050576,Hateley Heath,Sandwell,West Midlands,44,175,25.1400,
E00051054,Wednesbury South,Sandwell,West Midlands,27,112,24.1100,
E00168296,Heath,Nuneaton and Bedworth,West Midlands,22,111,19.8200,
E00050461,Great Barr with Yew Tree,Sandwell,West Midlands,7,50,14.0000,
E00050892,Soho and Victoria,Sandwell,West Midlands,25,128,19.5300,
E00168240,St Matthew's,Walsall,West Midlands,11,112,9.8200,
E00158621,Wem Brook,Nuneaton and Bedworth,West Midlands,24,97,24.7400,
E00052452,Streetly,Walsall,West Midlands,17,65,26.1500,
E00158359,Bede,Nuneaton and Bedworth,West Midlands,24,61,39.3400,
E00158368,Bede,Nuneaton and Bedworth,West Midlands,38,100,38.0000,
E00158623,Wem Brook,Nuneaton and Bedworth,West Midlands,29,107,27.1000,
E00168289,Galley Common,Nuneaton and Bedworth,West Midlands,18,78,23.0800,
E00168298,Heath,Nuneaton and Bedworth,West Midlands,10,50,20.0000,
E00158427,Exhall,Nuneaton and Bedworth,West Midlands,22,81,27.1600,
E00158404,Camp Hill,Nuneaton and Bedworth,West Midlands,18,113,15.9300,
E00158327,Attleborough,Nuneaton and Bedworth,West Midlands,22,105,20.9500,
E00158485,Heath,Nuneaton and Bedworth,West Midlands,22,88,25.0000,
E00158569,Slough,Nuneaton and Bedworth,West Midlands,36,104,34.6200,
E00158396,Bulkington,Nuneaton and Bedworth,West Midlands,25,81,30.8600,
E00158629,Whitestone,Nuneaton and Bedworth,West Midlands,20,95,21.0500,
E00158317,Attleborough,Nuneaton and Bedworth,West Midlands,29,103,28.1600,
E00158452,Galley Common,Nuneaton and Bedworth,West Midlands,28,107,26.1700,
E00158618,Wem Brook,Nuneaton and Bedworth,West Midlands,21,72,29.1700,
E00158284,Abbey,Nuneaton and Bedworth,West Midlands,14,89,15.7300,
E00168285,Galley Common,Nuneaton and Bedworth,West Midlands,18,54,33.3300,
E00158544,St Nicolas,Nuneaton and Bedworth,West Midlands,16,73,21.9200,
E00158266,Abbey,Nuneaton and Bedworth,West Midlands,25,110,22.7300,
E00158543,St Nicolas,Nuneaton and Bedworth,West Midlands,12,100,12.0000,
E00158442,Exhall,Nuneaton and Bedworth,West Midlands,29,111,26.1300,
E00158619,Wem Brook,Nuneaton and Bedworth,West Midlands,34,145,23.4500,
E00158624,Wem Brook,Nuneaton and Bedworth,West Midlands,9,46,19.5700,
E00158449,Galley Common,Nuneaton and Bedworth,West Midlands,25,122,20.4900,
E00158565,Slough,Nuneaton and Bedworth,West Midlands,31,106,29.2500,
E00158463,Galley Common,Nuneaton and Bedworth,West Midlands,30,113,26.5500,
E00158277,Abbey,Nuneaton and Bedworth,West Midlands,18,101,17.8200,
E00158613,Wem Brook,Nuneaton and Bedworth,West Midlands,31,103,30.1000,
E00158464,Galley Common,Nuneaton and Bedworth,West Midlands,29,113,25.6600,
E00158486,Heath,Nuneaton and Bedworth,West Midlands,25,77,32.4700,
E00158636,Whitestone,Nuneaton and Bedworth,West Midlands,22,98,22.4500,
E00158407,Camp Hill,Nuneaton and Bedworth,West Midlands,25,102,24.5100,
E00158358,Bede,Nuneaton and Bedworth,West Midlands,17,86,19.7700,
E00158517,Poplar,Nuneaton and Bedworth,West Midlands,15,68,22.0600,
E00168287,Galley Common,Nuneaton and Bedworth,West Midlands,25,116,21.5500,
E00158353,Bar Pool,Nuneaton and Bedworth,West Midlands,27,112,24.1100,
E00158351,Bar Pool,Nuneaton and Bedworth,West Midlands,27,91,29.6700,
E00158596,Weddington,Nuneaton and Bedworth,West Midlands,8,81,9.8800,
E00158628,Wem Brook,Nuneaton and Bedworth,West Midlands,20,83,24.1000,
E00158373,Bede,Nuneaton and Bedworth,West Midlands,31,85,36.4700,
E00158337,Bar Pool,Nuneaton and Bedworth,West Midlands,21,94,22.3400,
E00158285,Abbey,Nuneaton and Bedworth,West Midlands,13,100,13.0000,
E00158355,Bede,Nuneaton and Bedworth,West Midlands,26,84,30.9500,
E00168293,Poplar,Nuneaton and Bedworth,West Midlands,27,105,25.7100,
E00158570,Slough,Nuneaton and Bedworth,West Midlands,22,96,22.9200,
E00158306,Attleborough,Nuneaton and Bedworth,West Midlands,28,131,21.3700,
E00052411,St Matthew's,Walsall,West Midlands,11,97,11.3400,
E00168274,Darlaston South,Walsall,West Midlands,61,175,34.8600,
E00158181,Hartshill,North Warwickshire,West Midlands,27,109,24.7700,
E00052261,Palfrey,Walsall,West Midlands,18,110,16.3600,
E00052316,Pheasey Park Farm,Walsall,West Midlands,14,62,22.5800,
E00052490,Streetly,Walsall,West Midlands,13,62,20.9700,
E00158258,Water Orton,North Warwickshire,West Midlands,20,92,21.7400,
E00051846,Bentley and Darlaston North,Walsall,West Midlands,34,122,27.8700,
E00052397,St Matthew's,Walsall,West Midlands,13,127,10.2400,
E00052117,Darlaston South,Walsall,West Midlands,53,187,28.3400,
E00052200,Paddock,Walsall,West Midlands,13,88,14.7700,
E00051779,Aldridge Central and South,Walsall,West Midlands,21,94,22.3400,
E00052196,Paddock,Walsall,West Midlands,16,66,24.2400,
E00052536,Willenhall South,Walsall,West Midlands,31,132,23.4800,
E00052487,Streetly,Walsall,West Midlands,12,87,13.7900,
E00052406,St Matthew's,Walsall,West Midlands,21,124,16.9400,
E00052228,Palfrey,Walsall,West Midlands,24,107,22.4300,
E00052549,Willenhall South,Walsall,West Midlands,22,90,24.4400,
E00052349,Pleck,Walsall,West Midlands,25,100,25.0000,
E00052235,Palfrey,Walsall,West Midlands,18,81,22.2200,
E00051851,Bentley and Darlaston North,Walsall,West Midlands,21,78,26.9200,
E00052340,Pleck,Walsall,West Midlands,7,81,8.6400,
E00158082,Atherstone Central,North Warwickshire,West Midlands,16,96,16.6700,
E00052244,Palfrey,Walsall,West Midlands,19,72,26.3900,
E00158052,Arley and Whitacre,North Warwickshire,West Midlands,25,87,28.7400,
E00052569,Willenhall South,Walsall,West Midlands,29,98,29.5900,
E00158365,Bede,Nuneaton and Bedworth,West Midlands,27,95,28.4200,
E00052454,Streetly,Walsall,West Midlands,10,87,11.4900,
E00158382,Bulkington,Nuneaton and Bedworth,West Midlands,25,92,27.1700,
E00158067,Arley and Whitacre,North Warwickshire,West Midlands,12,48,25.0000,
E00158209,Kingsbury,North Warwickshire,West Midlands,15,81,18.5200,
E00158386,Bulkington,Nuneaton and Bedworth,West Midlands,4,37,10.8100,
E00158184,Hartshill,North Warwickshire,West Midlands,23,85,27.0600,
E00158140,Coleshill South,North Warwickshire,West Midlands,21,85,24.7100,
E00158077,Atherstone Central,North Warwickshire,West Midlands,19,106,17.9200,
E00158071,Atherstone Central,North Warwickshire,West Midlands,25,91,27.4700,
E00158156,Curdworth,North Warwickshire,West Midlands,9,38,23.6800,
E00158131,Coleshill North,North Warwickshire,West Midlands,17,81,20.9900,
E00158250,Water Orton,North Warwickshire,West Midlands,25,86,29.0700,
E00158187,Hartshill,North Warwickshire,West Midlands,26,92,28.2600,
E00158121,Baddesley and Grendon,North Warwickshire,West Midlands,16,48,33.3300,
E00158123,Coleshill North,North Warwickshire,West Midlands,28,98,28.5700,
E00158105,Atherstone South and Mancetter,North Warwickshire,West Midlands,20,94,21.2800,
E00158106,Atherstone South and Mancetter,North Warwickshire,West Midlands,17,79,21.5200,
E00158167,Fillongley,North Warwickshire,West Midlands,12,55,21.8200,
E00158190,Hartshill,North Warwickshire,West Midlands,40,112,35.7100,
E00158111,Baddesley and Grendon,North Warwickshire,West Midlands,36,91,39.5600,
E00158202,Hurley and Wood End,North Warwickshire,West Midlands,35,135,25.9300,
E00158126,Coleshill North,North Warwickshire,West Midlands,17,62,27.4200,
E00158215,Kingsbury,North Warwickshire,West Midlands,22,94,23.4000,
E00158085,Atherstone North,North Warwickshire,West Midlands,19,118,16.1000,
E00158137,Coleshill South,North Warwickshire,West Midlands,18,90,20.0000,
E00158144,Coleshill South,North Warwickshire,West Midlands,18,71,25.3500,
E00158192,Hartshill,North Warwickshire,West Midlands,24,103,23.3000,
E00158091,Atherstone North,North Warwickshire,West Midlands,18,58,31.0300,
E00158113,Baddesley and Grendon,North Warwickshire,West Midlands,22,99,22.2200,
E00158125,Coleshill North,North Warwickshire,West Midlands,19,89,21.3500,
E00158143,Coleshill South,North Warwickshire,West Midlands,20,91,21.9800,
E00158095,Atherstone South and Mancetter,North Warwickshire,West Midlands,18,66,27.2700,
E00158196,Hurley and Wood End,North Warwickshire,West Midlands,19,99,19.1900,
E00158064,Arley and Whitacre,North Warwickshire,West Midlands,20,82,24.3900,
E00158193,Hurley and Wood End,North Warwickshire,West Midlands,29,90,32.2200,
E00158112,Baddesley and Grendon,North Warwickshire,West Midlands,31,100,31.0000,
E00158117,Baddesley and Grendon,North Warwickshire,West Midlands,27,86,31.4000,
E00158189,Hartshill,North Warwickshire,West Midlands,7,48,14.5800,
E00158108,Baddesley and Grendon,North Warwickshire,West Midlands,34,95,35.7900,
E00158114,Baddesley and Grendon,North Warwickshire,West Midlands,21,87,24.1400,
E00158194,Hurley and Wood End,North Warwickshire,West Midlands,18,75,24.0000,
E00158072,Atherstone Central,North Warwickshire,West Midlands,32,125,25.6000,
E00158210,Kingsbury,North Warwickshire,West Midlands,25,92,27.1700,
E00158175,Fillongley,North Warwickshire,West Midlands,17,52,32.6900,
E00158178,Fillongley,North Warwickshire,West Midlands,14,82,17.0700,
E00158255,Water Orton,North Warwickshire,West Midlands,25,74,33.7800,
E00158056,Arley and Whitacre,North Warwickshire,West Midlands,15,72,20.8300,
E00158074,Atherstone Central,North Warwickshire,West Midlands,30,117,25.6400,
E00158256,Water Orton,North Warwickshire,West Midlands,21,79,26.5800,
E00158174,Fillongley,North Warwickshire,West Midlands,14,69,20.2900,
E00158115,Baddesley and Grendon,North Warwickshire,West Midlands,18,47,38.3000,
E00158128,Coleshill North,North Warwickshire,West Midlands,24,87,27.5900,
