OA Code,Ward Name,LA Name,Region Name,QS106EW0003,QS106EW0001 (base),OA Percentage
E00051848,Bentley and Darlaston North,Walsall,West Midlands,5,395,1.2700,
E00050719,Old Warley,Sandwell,West Midlands,3,343,0.8700,
E00050798,Rowley,Sandwell,West Midlands,4,252,1.5900,
E00050995,Wednesbury North,Sandwell,West Midlands,6,404,1.4900,
E00050257,Blackheath,Sandwell,West Midlands,8,253,3.1600,
E00051099,West Bromwich Central,Sandwell,West Midlands,8,382,2.0900,
E00050787,Blackheath,Sandwell,West Midlands,3,288,1.0400,
E00050914,Tipton Green,Sandwell,West Midlands,8,493,1.6200,
E00050706,Old Warley,Sandwell,West Midlands,10,373,2.6800,
E00050328,Charlemont with Grove Vale,Sandwell,West Midlands,3,271,1.1100,
E00051063,Wednesbury South,Sandwell,West Midlands,5,347,1.4400,
E00050200,Abbey,Sandwell,West Midlands,8,303,2.6400,
E00050996,Wednesbury North,Sandwell,West Midlands,8,394,2.0300,
E00050281,Bristnall,Sandwell,West Midlands,1,357,0.2800,
E00050598,Bristnall,Sandwell,West Midlands,4,311,1.2900,
E00050459,Great Barr with Yew Tree,Sandwell,West Midlands,7,422,1.6600,
E00050799,Rowley,Sandwell,West Midlands,2,264,0.7600,
E00050938,Oldbury,Sandwell,West Midlands,1,317,0.3200,
E00050834,St Pauls,Sandwell,West Midlands,6,476,1.2600,
E00051018,Friar Park,Sandwell,West Midlands,1,247,0.4000,
E00050718,Old Warley,Sandwell,West Midlands,4,277,1.4400,
E00050917,Tipton Green,Sandwell,West Midlands,3,299,1.0000,
E00050501,Great Bridge,Sandwell,West Midlands,6,380,1.5800,
E00050415,Friar Park,Sandwell,West Midlands,2,258,0.7800,
E00050454,Great Barr with Yew Tree,Sandwell,West Midlands,7,509,1.3800,
E00050264,Langley,Sandwell,West Midlands,3,289,1.0400,
E00172199,St Michael's,Coventry,West Midlands,295,523,56.4100,
E00051108,West Bromwich Central,Sandwell,West Midlands,11,509,2.1600,
E00050953,Tipton Green,Sandwell,West Midlands,4,262,1.5300,
E00050641,Newton,Sandwell,West Midlands,1,268,0.3700,
E00050727,Old Warley,Sandwell,West Midlands,6,220,2.7300,
E00051076,West Bromwich Central,Sandwell,West Midlands,2,421,0.4800,
E00050259,Blackheath,Sandwell,West Midlands,2,267,0.7500,
E00049478,Castle and Priory,Dudley,West Midlands,11,315,3.4900,
E00050190,Abbey,Sandwell,West Midlands,3,329,0.9100,
E00050828,St Pauls,Sandwell,West Midlands,11,475,2.3200,
E00050563,Hateley Heath,Sandwell,West Midlands,5,347,1.4400,
E00050332,Charlemont with Grove Vale,Sandwell,West Midlands,8,386,2.0700,
E00050887,Soho and Victoria,Sandwell,West Midlands,7,457,1.5300,
E00050978,Tividale,Sandwell,West Midlands,2,275,0.7300,
E00051074,West Bromwich Central,Sandwell,West Midlands,5,255,1.9600,
E00050806,Rowley,Sandwell,West Midlands,4,201,1.9900,
E00048248,Bablake,Coventry,West Midlands,8,281,2.8500,
E00050519,Greets Green and Lyng,Sandwell,West Midlands,5,384,1.3000,
E00158251,Water Orton,North Warwickshire,West Midlands,7,283,2.4700,
E00051069,Wednesbury South,Sandwell,West Midlands,4,271,1.4800,
E00051075,West Bromwich Central,Sandwell,West Midlands,16,566,2.8300,
E00048819,Sherbourne,Coventry,West Midlands,9,272,3.3100,
E00048898,Upper Stoke,Coventry,West Midlands,6,384,1.5600,
E00048809,Sherbourne,Coventry,West Midlands,75,328,22.8700,
E00048885,Upper Stoke,Coventry,West Midlands,16,359,4.4600,
E00048888,Upper Stoke,Coventry,West Midlands,8,266,3.0100,
E00048450,Foleshill,Coventry,West Midlands,14,387,3.6200,
E00048407,Earlsdon,Coventry,West Midlands,6,343,1.7500,
E00048486,Henley,Coventry,West Midlands,5,268,1.8700,
E00049073,Woodlands,Coventry,West Midlands,14,357,3.9200,
E00048804,Sherbourne,Coventry,West Midlands,10,267,3.7500,
E00049823,Norton,Dudley,West Midlands,15,318,4.7200,
E00050142,Wordsley,Dudley,West Midlands,10,315,3.1700,
E00048721,Radford,Coventry,West Midlands,7,410,1.7100,
E00049505,St James's,Dudley,West Midlands,2,269,0.7400,
E00049584,Halesowen South,Dudley,West Midlands,8,342,2.3400,
E00049154,Henley,Coventry,West Midlands,11,317,3.4700,
E00050127,Wollaston and Stourbridge Town,Dudley,West Midlands,6,291,2.0600,
E00049791,"Netherton, Woodside and St Andrews",Dudley,West Midlands,1,238,0.4200,
E00050117,Wollaston and Stourbridge Town,Dudley,West Midlands,3,268,1.1200,
E00049710,Kingswinford South,Dudley,West Midlands,5,325,1.5400,
E00049946,"Netherton, Woodside and St Andrews",Dudley,West Midlands,4,314,1.2700,
E00049640,Hayley Green and Cradley South,Dudley,West Midlands,5,272,1.8400,
E00049476,Upper Gornal and Woodsetton,Dudley,West Midlands,6,310,1.9400,
E00049751,Cradley and Wollescote,Dudley,West Midlands,5,356,1.4000,
E00049263,Belle Vale,Dudley,West Midlands,9,261,3.4500,
E00049235,Amblecote,Dudley,West Midlands,3,311,0.9600,
E00049348,Brockmoor and Pensnett,Dudley,West Midlands,2,319,0.6300,
E00049857,Pedmore and Stourbridge East,Dudley,West Midlands,6,329,1.8200,
E00049533,Gornal,Dudley,West Midlands,5,296,1.6900,
E00050015,St Thomas's,Dudley,West Midlands,9,339,2.6500,
E00049191,Lye and Stourbridge North,Dudley,West Midlands,7,364,1.9200,
E00049357,Brockmoor and Pensnett,Dudley,West Midlands,10,304,3.2900,
E00049876,Pedmore and Stourbridge East,Dudley,West Midlands,7,270,2.5900,
E00050094,Gornal,Dudley,West Midlands,3,313,0.9600,
E00049449,Upper Gornal and Woodsetton,Dudley,West Midlands,2,323,0.6200,
E00049659,Kingswinford North and Wall Heath,Dudley,West Midlands,8,313,2.5600,
E00050057,Upper Gornal and Woodsetton,Dudley,West Midlands,10,366,2.7300,
E00049891,Cradley and Wollescote,Dudley,West Midlands,0,342,0.0000,
E00050141,Wordsley,Dudley,West Midlands,3,339,0.8800,
E00049810,Norton,Dudley,West Midlands,6,353,1.7000,
E00049507,Gornal,Dudley,West Midlands,2,276,0.7200,
E00049878,Pedmore and Stourbridge East,Dudley,West Midlands,12,363,3.3100,
E00049888,Cradley and Wollescote,Dudley,West Midlands,2,263,0.7600,
E00049953,"Netherton, Woodside and St Andrews",Dudley,West Midlands,5,303,1.6500,
E00049586,Halesowen South,Dudley,West Midlands,11,327,3.3600,
E00050166,Wordsley,Dudley,West Midlands,4,368,1.0900,
E00049809,Norton,Dudley,West Midlands,3,335,0.9000,
E00049227,Amblecote,Dudley,West Midlands,8,358,2.2300,
E00049325,Brockmoor and Pensnett,Dudley,West Midlands,3,264,1.1400,
E00049604,Halesowen South,Dudley,West Midlands,4,290,1.3800,
E00049685,Kingswinford North and Wall Heath,Dudley,West Midlands,4,258,1.5500,
E00049653,Kingswinford North and Wall Heath,Dudley,West Midlands,3,275,1.0900,
E00168302,Poplar,Nuneaton and Bedworth,West Midlands,4,144,2.7800,
E00049893,Cradley and Wollescote,Dudley,West Midlands,3,338,0.8900,
E00049812,Norton,Dudley,West Midlands,21,303,6.9300,
E00158099,Atherstone South and Mancetter,North Warwickshire,West Midlands,4,304,1.3200,
E00158138,Coleshill South,North Warwickshire,West Midlands,8,218,3.6700,
E00158177,Fillongley,North Warwickshire,West Midlands,10,299,3.3400,
E00158094,Atherstone North,North Warwickshire,West Midlands,4,333,1.2000,
E00158142,Coleshill South,North Warwickshire,West Midlands,4,312,1.2800,
E00158146,Curdworth,North Warwickshire,West Midlands,5,279,1.7900,
E00158203,Hurley and Wood End,North Warwickshire,West Midlands,8,290,2.7600,
E00158200,Hurley and Wood End,North Warwickshire,West Midlands,9,333,2.7000,
E00158084,Atherstone North,North Warwickshire,West Midlands,8,347,2.3100,
E00158214,Kingsbury,North Warwickshire,West Midlands,4,335,1.1900,
E00158062,Arley and Whitacre,North Warwickshire,West Midlands,7,214,3.2700,
E00158153,Curdworth,North Warwickshire,West Midlands,10,261,3.8300,
E00158058,Arley and Whitacre,North Warwickshire,West Midlands,3,235,1.2800,
E00158059,Arley and Whitacre,North Warwickshire,West Midlands,2,272,0.7400,
E00158051,Arley and Whitacre,North Warwickshire,West Midlands,7,433,1.6200,
E00158055,Arley and Whitacre,North Warwickshire,West Midlands,8,318,2.5200,
E00158079,Atherstone Central,North Warwickshire,West Midlands,19,358,5.3100,
E00158081,Atherstone Central,North Warwickshire,West Midlands,6,216,2.7800,
E00050640,Newton,Sandwell,West Midlands,1,320,0.3100,
E00158120,Baddesley and Grendon,North Warwickshire,West Midlands,12,327,3.6700,
E00052218,Paddock,Walsall,West Midlands,6,419,1.4300,
E00050909,Tipton Green,Sandwell,West Midlands,1,279,0.3600,
E00049674,Kingswinford North and Wall Heath,Dudley,West Midlands,6,305,1.9700,
E00052230,Palfrey,Walsall,West Midlands,25,397,6.3000,
E00158173,Fillongley,North Warwickshire,West Midlands,11,323,3.4100,
E00049662,Kingswinford North and Wall Heath,Dudley,West Midlands,4,256,1.5600,
E00049920,Cradley and Wollescote,Dudley,West Midlands,3,258,1.1600,
E00050097,Wollaston and Stourbridge Town,Dudley,West Midlands,5,278,1.8000,
E00050016,St Thomas's,Dudley,West Midlands,3,382,0.7900,
E00049864,Pedmore and Stourbridge East,Dudley,West Midlands,12,355,3.3800,
E00049185,Amblecote,Dudley,West Midlands,3,342,0.8800,
E00158254,Water Orton,North Warwickshire,West Midlands,6,303,1.9800,
E00049366,Castle and Priory,Dudley,West Midlands,4,332,1.2000,
E00049835,Norton,Dudley,West Midlands,2,284,0.7000,
E00049517,Upper Gornal and Woodsetton,Dudley,West Midlands,3,256,1.1700,
E00049596,Halesowen South,Dudley,West Midlands,4,306,1.3100,
E00049811,Norton,Dudley,West Midlands,2,242,0.8300,
E00049597,Halesowen South,Dudley,West Midlands,5,269,1.8600,
E00049890,Belle Vale,Dudley,West Midlands,13,525,2.4800,
E00050151,Amblecote,Dudley,West Midlands,4,275,1.4500,
E00049845,Pedmore and Stourbridge East,Dudley,West Midlands,14,288,4.8600,
E00049353,Brierley Hill,Dudley,West Midlands,4,269,1.4900,
E00049331,Brockmoor and Pensnett,Dudley,West Midlands,3,295,1.0200,
E00049723,Kingswinford South,Dudley,West Midlands,8,293,2.7300,
E00049516,Gornal,Dudley,West Midlands,7,276,2.5400,
E00049646,Hayley Green and Cradley South,Dudley,West Midlands,4,292,1.3700,
E00049765,Lye and Stourbridge North,Dudley,West Midlands,4,295,1.3600,
E00049314,Brierley Hill,Dudley,West Midlands,6,296,2.0300,
E00051054,Wednesbury South,Sandwell,West Midlands,4,334,1.2000,
E00049395,Castle and Priory,Dudley,West Midlands,14,431,3.2500,
E00050576,Hateley Heath,Sandwell,West Midlands,9,578,1.5600,
E00168296,Heath,Nuneaton and Bedworth,West Midlands,6,306,1.9600,
E00050461,Great Barr with Yew Tree,Sandwell,West Midlands,1,106,0.9400,
E00158621,Wem Brook,Nuneaton and Bedworth,West Midlands,3,304,0.9900,
E00052452,Streetly,Walsall,West Midlands,3,237,1.2700,
E00050892,Soho and Victoria,Sandwell,West Midlands,9,463,1.9400,
E00158623,Wem Brook,Nuneaton and Bedworth,West Midlands,10,392,2.5500,
E00168289,Galley Common,Nuneaton and Bedworth,West Midlands,6,240,2.5000,
E00158368,Bede,Nuneaton and Bedworth,West Midlands,3,341,0.8800,
E00158359,Bede,Nuneaton and Bedworth,West Midlands,5,260,1.9200,
E00168240,St Matthew's,Walsall,West Midlands,3,167,1.8000,
E00168298,Heath,Nuneaton and Bedworth,West Midlands,3,159,1.8900,
E00158427,Exhall,Nuneaton and Bedworth,West Midlands,2,228,0.8800,
E00158404,Camp Hill,Nuneaton and Bedworth,West Midlands,2,228,0.8800,
E00158327,Attleborough,Nuneaton and Bedworth,West Midlands,2,293,0.6800,
E00158485,Heath,Nuneaton and Bedworth,West Midlands,10,311,3.2200,
E00158569,Slough,Nuneaton and Bedworth,West Midlands,1,325,0.3100,
E00158396,Bulkington,Nuneaton and Bedworth,West Midlands,5,276,1.8100,
E00158629,Whitestone,Nuneaton and Bedworth,West Midlands,4,313,1.2800,
E00158317,Attleborough,Nuneaton and Bedworth,West Midlands,2,280,0.7100,
E00158266,Abbey,Nuneaton and Bedworth,West Midlands,6,308,1.9500,
E00158452,Galley Common,Nuneaton and Bedworth,West Midlands,7,347,2.0200,
E00158619,Wem Brook,Nuneaton and Bedworth,West Midlands,6,448,1.3400,
E00158284,Abbey,Nuneaton and Bedworth,West Midlands,8,308,2.6000,
E00158618,Wem Brook,Nuneaton and Bedworth,West Midlands,1,210,0.4800,
E00158624,Wem Brook,Nuneaton and Bedworth,West Midlands,6,177,3.3900,
E00158544,St Nicolas,Nuneaton and Bedworth,West Midlands,5,259,1.9300,
E00168285,Galley Common,Nuneaton and Bedworth,West Midlands,4,156,2.5600,
E00158463,Galley Common,Nuneaton and Bedworth,West Midlands,1,314,0.3200,
E00158442,Exhall,Nuneaton and Bedworth,West Midlands,11,332,3.3100,
E00158449,Galley Common,Nuneaton and Bedworth,West Midlands,5,351,1.4200,
E00158277,Abbey,Nuneaton and Bedworth,West Midlands,8,384,2.0800,
E00158543,St Nicolas,Nuneaton and Bedworth,West Midlands,8,330,2.4200,
E00158486,Heath,Nuneaton and Bedworth,West Midlands,13,267,4.8700,
E00158565,Slough,Nuneaton and Bedworth,West Midlands,10,310,3.2300,
E00158464,Galley Common,Nuneaton and Bedworth,West Midlands,13,379,3.4300,
E00158358,Bede,Nuneaton and Bedworth,West Midlands,4,127,3.1500,
E00158407,Camp Hill,Nuneaton and Bedworth,West Midlands,5,382,1.3100,
E00168287,Galley Common,Nuneaton and Bedworth,West Midlands,11,346,3.1800,
E00158636,Whitestone,Nuneaton and Bedworth,West Midlands,1,330,0.3000,
E00158613,Wem Brook,Nuneaton and Bedworth,West Midlands,8,337,2.3700,
E00158628,Wem Brook,Nuneaton and Bedworth,West Midlands,4,257,1.5600,
E00158517,Poplar,Nuneaton and Bedworth,West Midlands,6,256,2.3400,
E00158596,Weddington,Nuneaton and Bedworth,West Midlands,2,332,0.6000,
E00158353,Bar Pool,Nuneaton and Bedworth,West Midlands,4,342,1.1700,
E00158355,Bede,Nuneaton and Bedworth,West Midlands,1,257,0.3900,
E00158337,Bar Pool,Nuneaton and Bedworth,West Midlands,8,288,2.7800,
E00158285,Abbey,Nuneaton and Bedworth,West Midlands,7,190,3.6800,
E00158351,Bar Pool,Nuneaton and Bedworth,West Midlands,5,279,1.7900,
E00158306,Attleborough,Nuneaton and Bedworth,West Midlands,9,415,2.1700,
E00168293,Poplar,Nuneaton and Bedworth,West Midlands,8,203,3.9400,
E00158373,Bede,Nuneaton and Bedworth,West Midlands,4,282,1.4200,
E00168274,Darlaston South,Walsall,West Midlands,3,503,0.6000,
E00158570,Slough,Nuneaton and Bedworth,West Midlands,8,199,4.0200,
E00158181,Hartshill,North Warwickshire,West Midlands,9,431,2.0900,
E00052316,Pheasey Park Farm,Walsall,West Midlands,4,300,1.3300,
E00052411,St Matthew's,Walsall,West Midlands,5,358,1.4000,
E00052397,St Matthew's,Walsall,West Midlands,5,230,2.1700,
E00052490,Streetly,Walsall,West Midlands,6,310,1.9400,
E00158258,Water Orton,North Warwickshire,West Midlands,2,217,0.9200,
E00052261,Palfrey,Walsall,West Midlands,3,409,0.7300,
E00052200,Paddock,Walsall,West Midlands,10,390,2.5600,
E00052117,Darlaston South,Walsall,West Midlands,14,545,2.5700,
E00051779,Aldridge Central and South,Walsall,West Midlands,7,378,1.8500,
E00052406,St Matthew's,Walsall,West Midlands,16,339,4.7200,
E00051846,Bentley and Darlaston North,Walsall,West Midlands,4,371,1.0800,
E00052487,Streetly,Walsall,West Midlands,7,304,2.3000,
E00052196,Paddock,Walsall,West Midlands,11,325,3.3800,
E00052549,Willenhall South,Walsall,West Midlands,2,197,1.0200,
E00052228,Palfrey,Walsall,West Midlands,8,429,1.8600,
E00052349,Pleck,Walsall,West Midlands,3,387,0.7800,
E00051851,Bentley and Darlaston North,Walsall,West Midlands,2,294,0.6800,
E00052244,Palfrey,Walsall,West Midlands,8,297,2.6900,
E00052536,Willenhall South,Walsall,West Midlands,9,413,2.1800,
E00052340,Pleck,Walsall,West Midlands,2,332,0.6000,
E00158082,Atherstone Central,North Warwickshire,West Midlands,2,234,0.8500,
E00158052,Arley and Whitacre,North Warwickshire,West Midlands,8,274,2.9200,
E00052569,Willenhall South,Walsall,West Midlands,7,364,1.9200,
E00158382,Bulkington,Nuneaton and Bedworth,West Midlands,8,243,3.2900,
E00158365,Bede,Nuneaton and Bedworth,West Midlands,10,339,2.9500,
E00052235,Palfrey,Walsall,West Midlands,3,403,0.7400,
E00052454,Streetly,Walsall,West Midlands,13,365,3.5600,
E00158067,Arley and Whitacre,North Warwickshire,West Midlands,7,226,3.1000,
E00158140,Coleshill South,North Warwickshire,West Midlands,4,202,1.9800,
E00158386,Bulkington,Nuneaton and Bedworth,West Midlands,2,256,0.7800,
E00158209,Kingsbury,North Warwickshire,West Midlands,7,283,2.4700,
E00158071,Atherstone Central,North Warwickshire,West Midlands,7,317,2.2100,
E00158121,Baddesley and Grendon,North Warwickshire,West Midlands,4,164,2.4400,
E00158077,Atherstone Central,North Warwickshire,West Midlands,4,279,1.4300,
E00158184,Hartshill,North Warwickshire,West Midlands,6,266,2.2600,
E00158131,Coleshill North,North Warwickshire,West Midlands,10,248,4.0300,
E00158250,Water Orton,North Warwickshire,West Midlands,12,327,3.6700,
E00158105,Atherstone South and Mancetter,North Warwickshire,West Midlands,2,302,0.6600,
E00158106,Atherstone South and Mancetter,North Warwickshire,West Midlands,4,280,1.4300,
E00158156,Curdworth,North Warwickshire,West Midlands,1,125,0.8000,
E00158111,Baddesley and Grendon,North Warwickshire,West Midlands,5,338,1.4800,
E00158187,Hartshill,North Warwickshire,West Midlands,4,329,1.2200,
E00158190,Hartshill,North Warwickshire,West Midlands,15,345,4.3500,
E00158123,Coleshill North,North Warwickshire,West Midlands,7,321,2.1800,
E00158137,Coleshill South,North Warwickshire,West Midlands,7,328,2.1300,
E00158167,Fillongley,North Warwickshire,West Midlands,7,218,3.2100,
E00158085,Atherstone North,North Warwickshire,West Midlands,14,386,3.6300,
E00158202,Hurley and Wood End,North Warwickshire,West Midlands,13,408,3.1900,
E00158192,Hartshill,North Warwickshire,West Midlands,8,272,2.9400,
E00158215,Kingsbury,North Warwickshire,West Midlands,3,312,0.9600,
E00158113,Baddesley and Grendon,North Warwickshire,West Midlands,13,302,4.3000,
E00158126,Coleshill North,North Warwickshire,West Midlands,6,227,2.6400,
E00158091,Atherstone North,North Warwickshire,West Midlands,5,267,1.8700,
E00158143,Coleshill South,North Warwickshire,West Midlands,8,342,2.3400,
E00158125,Coleshill North,North Warwickshire,West Midlands,3,256,1.1700,
E00158144,Coleshill South,North Warwickshire,West Midlands,6,269,2.2300,
E00158095,Atherstone South and Mancetter,North Warwickshire,West Midlands,0,216,0.0000,
E00158196,Hurley and Wood End,North Warwickshire,West Midlands,12,339,3.5400,
E00158117,Baddesley and Grendon,North Warwickshire,West Midlands,5,290,1.7200,
E00158064,Arley and Whitacre,North Warwickshire,West Midlands,6,220,2.7300,
E00158193,Hurley and Wood End,North Warwickshire,West Midlands,10,295,3.3900,
E00158112,Baddesley and Grendon,North Warwickshire,West Midlands,6,335,1.7900,
E00158189,Hartshill,North Warwickshire,West Midlands,2,149,1.3400,
E00158114,Baddesley and Grendon,North Warwickshire,West Midlands,10,328,3.0500,
E00158108,Baddesley and Grendon,North Warwickshire,West Midlands,7,326,2.1500,
E00158194,Hurley and Wood End,North Warwickshire,West Midlands,2,257,0.7800,
E00158175,Fillongley,North Warwickshire,West Midlands,2,179,1.1200,
E00158255,Water Orton,North Warwickshire,West Midlands,0,267,0.0000,
E00158072,Atherstone Central,North Warwickshire,West Midlands,9,352,2.5600,
E00158115,Baddesley and Grendon,North Warwickshire,West Midlands,4,181,2.2100,
E00158178,Fillongley,North Warwickshire,West Midlands,8,250,3.2000,
E00158074,Atherstone Central,North Warwickshire,West Midlands,7,311,2.2500,
E00158210,Kingsbury,North Warwickshire,West Midlands,3,343,0.8700,
E00158056,Arley and Whitacre,North Warwickshire,West Midlands,5,257,1.9500,
E00158073,Atherstone Central,North Warwickshire,West Midlands,2,290,0.6900,
E00158256,Water Orton,North Warwickshire,West Midlands,6,225,2.6700,
E00158174,Fillongley,North Warwickshire,West Midlands,10,263,3.8000,
E00158068,Arley and Whitacre,North Warwickshire,West Midlands,3,134,2.2400,
E00158211,Kingsbury,North Warwickshire,West Midlands,2,322,0.6200,
E00158128,Coleshill North,North Warwickshire,West Midlands,3,217,1.3800,
E00158171,Fillongley,North Warwickshire,West Midlands,7,197,3.5500,
E00158213,Kingsbury,North Warwickshire,West Midlands,10,266,3.7600,
E00158170,Fillongley,North Warwickshire,West Midlands,9,235,3.8300,
E00158185,Hartshill,North Warwickshire,West Midlands,7,266,2.6300,
E00158093,Atherstone North,North Warwickshire,West Midlands,7,300,2.3300,
E00168277,Hurley and Wood End,North Warwickshire,West Midlands,10,303,3.3000,
